id,title,published_date,year,month,day,num_views,num_likes,length,quality,tags,num_tags
bhmdTXjt7-Y,Making a Simple Survival Shelter CRAZY Warm! Winter Bushcraft Camping & Cooking,2022-05-07 11:00:28+00:00,22,5,Saturday,12739888,221827,1670.0,hd,"['Bushcraft', 'survival', 'camping', 'winter camping', 'camping in snow', 'cold weather camping', 'how to stay warm camping', 'survival shelter', 'bushcraft shelter', 'winter bushcraft', 'bushcraft tips', 'survival tips', 'easy bushcraft shelter', 'simple bushcraft shelter', 'warmest bushcraft shelter', 'bushcraft cooking', 'bushcraft survival', 'bushcraft solo', 'bushcraft skills', 'bushcraft building a shelter', 'winter camping survival', 'winter camping cooking', 'camping in Alaska', 'camping food']",24
p0Q0LexfUP0,"Searching Jungle for WWII Battlefields (6 Days Fishing, Kayaking & Snorkeling in Palau)",2024-12-14 12:01:04+00:00,24,12,Saturday,6277621,174817,3368.0,hd,"['Palau', 'Belau', 'Travel Palau', 'Palau travel vlog', 'travel vlog', 'South pacific', 'WWII', 'WWII artifacts', 'WWII treasure hunting', 'WWII battlefields', 'WWII history', 'Kayaking', 'snorkeling', 'fishing', 'things to do in Palau', 'Travel adventure', 'vacations', 'family trips', 'travel vlogs', 'traveling to palau', 'Diving Palau', 'Best pacific Island']",22
k1mVZtCQUBw,DIY forge and black smithing set up,2018-01-10 12:29:13+00:00,18,1,Wednesday,99598,2235,838.0,hd,"['forge', 'DIY forge', 'build your own forge', 'make your own forge', 'make a forge', 'build a forge', 'black smithing', 'cheap forge', 'wood burning forge', 'charcoal forge', 'coal forge', 'introduction to forging', 'basic forging', 'get into forging', 'start forging', 'knife smithing forge', 'black smithing forge', 'knife smithing']",18
CVD5KFB7478,14 Ways to Start a Fire (No Matches or Lighter) - Fire Starting Techniques.,2019-03-02 11:34:33+00:00,19,3,Saturday,3133723,62504,1279.0,hd,"['How to start a fire', 'how to build a fire', 'fire', 'survival fire', 'fire building', 'fire starting', 'Fire starting without matches or lighter', 'Fire starting techniques', 'Fire roll', 'flint and steel', 'fire plow', 'fire saw', 'friction fire', 'potassium manganate', 'fire piston', 'How to start a fire with a fire piston', 'how to start a fire with flint and steel', 'How to start a fire with potassium manganate', 'how to start a fire with a battery', 'how to start a fire with flashlight']",20
MH-36ei3Bq4,Brat Grabber 2000 Review - Best PARENTING Gear!! & Family Fishing Trip VLOG,2019-07-06 11:19:17+00:00,19,7,Saturday,2828888,20808,829.0,hd,"['Parenting', 'humor', 'parenting review', 'parenting gear', 'parenting tools', 'brat', 'brat grabber 2000', 'family videos', 'kids videos', 'trapping toddlers', 'trapping children', 'fishing trip', 'family fishing trip', 'vlog', 'outdoor boys', 'outdoors', 'funny videos', 'funny parenting videos']",18
J-GM8s1kItw,Making Knife & Sheath from Squirrel - Forging the Squirrel Blade!,2019-12-07 10:29:59+00:00,19,12,Saturday,405085,7745,678.0,hd,"['Squirrel', 'forging', 'knife', 'sheath', 'how to make a knife', 'blade', 'forging blade', 'forging squirrel blade', 'forging squirrel knife', 'forging knife', 'how to forge a knife', 'how to forge a blade', 'forge knife from leaf spring steel', 'make knife and sheath', 'squirrel skin sheath', 'squirrel sheath', 'tanning squirrel hide', 'making a knife from a squirrel .', 'making a hunting knife', 'making a knife sheath from a squirrel', 'making a sheath from a squirrel']",21
cK0DzpDDCYs,Outdoor Cooking - Lobster Rolls & Cheese Steak with Old Bay Potato Chips Recipe,2019-07-27 10:45:03+00:00,19,7,Saturday,342424,7555,512.0,hd,"['outdoor cooking', 'recipe', 'how to cook', 'lobster rolls', 'philly cheese steak', 'cheese steak', 'potato chips', 'How to make lobster rolls', 'how to make philly cheese steak', 'how to make potato chips', 'lobster roll recipe', 'philly cheese steak recipe', 'potato chip recipe', 'old bay potato chips', 'herbal ice tea', 'drinking vinegar', 'Picni food', 'beach food']",18
GR7H5NEpVzQ,Making a stool with vintage hand tools,2019-03-30 11:32:39+00:00,19,3,Saturday,128385,3053,423.0,hd,"['Making a stool', 'making a chair', 'making a stool with hand tool', 'making a chair with hand tools', 'making a stool with vintage tools', 'making a stool with vintage hand tools', 'vintage hand tools', 'hand tools', 'wood working', 'stoool building', 'how to build a stool', 'how to build a chair', 'using hand tools']",13
p8cDeHoeEaQ,"10,000 Mile Road Trip Time lapse (Key West FL - Deadhorse AK) - Longest Road Trip in USA",2021-08-28 11:00:31+00:00,21,8,Saturday,296694,7841,912.0,hd,"['road trip', '10000 miles', 'longest road trip in US', 'key west to deadhorse', 'epic road trip', 'travel and adventure', 'driving across US']",7
vmpopAoy41o,Fishing the Most Dangerous Water in Alaska & Exploring WWII Battlefields,2023-07-29 11:00:53+00:00,23,7,Saturday,7717836,64891,2007.0,hd,"['Fishing', 'WWII', 'Alaska', 'Fishing Alaska', 'Halibut', 'ling cod', 'cod', 'black sea bass', 'rock fish', 'fishing for halibut', 'halibut fishing', 'Ocean fishing', 'Ocean fishing alaska', 'catch and cook', 'fishing for rock fish', 'best fishing in Alaska', 'dutch harbor', 'unalaska', 'best charter in Alaska', 'relic hunting', 'metal detecting']",21
CRvpneiVz9M,Hunting Dangerous Animals with Hadza Tribe  #hunting #primitiveskills #survivalskills #hadzatribe,2024-07-03 20:35:32+00:00,24,7,Wednesday,387981,18575,54.0,hd,"['Hadza', 'Hadzabe', 'Datoga', 'Tanzania', 'Africa', 'Survival', 'Primitive Survival', 'Survival camping', 'Camping', 'Hunting', 'Foraging', 'Forging', 'Forging arrowheads', 'Primitive Survival Camping', 'Bushcraft', 'Bushcraft camping', 'Hadza tribe', 'Hunting with Hadza', 'Hunting Africa', 'Survival hunting', 'Catch and cook', 'Primitive Survival Skills', 'Survival skills', 'Primitive forging', 'Primitive camping', 'Hunting and gathering', 'Foraging wild honey', 'Travel to tanzania', 'Tanzania vacation', 'things to do in Tanzania']",30
D3A4UiJ7jzM,3 Days Ice Fishing in Alaska - Burbot Catch and Cook.,2022-02-05 12:00:04+00:00,22,2,Saturday,1415937,30708,1511.0,hd,"['Fishing', 'ice fishing', 'Alaska', 'Fishing in Alaska', 'ice fishing Alaska', 'Burbot', 'eel pot', 'catfish', 'ice fishing for catfish', 'ice fishing burbot', 'catch and cook', 'catch clean cook', 'winter fishing', 'cold weather fishing', 'ice fishing lake Louise', 'ice fishing guide', 'catch and cook catfish', 'catfish catch clean cook', 'catch and cook burbot', 'eating burbot', 'burbot recipe', 'cooking burbot', 'eel pot recipe', 'catching burbot', 'catching catfish', 'catfishing', 'winter catfishing']",27
TyvNsiu9Hmo,Fishing around the world with Kids (30 days). Fishing & Adventure Travel VLOG (The movie),2019-08-03 11:00:03+00:00,19,8,Saturday,7457830,39171,7101.0,hd,"['Fishing', 'Adventure', 'VLOG', 'Travel VLOG', 'World Tour', 'Travel video', 'Travel fishing', 'Fishing & Adventure', 'Family travel video', 'Traveling with kids', 'take kids fishing', 'fishing around the world']",12
XHh1_aV4BhM,Cold Weather Camping Tips - Taking Beginners Camping with Kids,2021-03-13 12:00:52+00:00,21,3,Saturday,707496,20326,1306.0,hd,"['Winter camping', 'camping', 'cold weather camping', 'camping with kids', 'how to stay warm camping', 'camping gear', 'camping tips', 'winter camping gear', 'winter camping tips', 'best camping gear for kids', 'taking kids camping', 'winter camping with childern', 'camping with children', 'family camping']",14
bOYl_FjqG_0,🔴 YouTube Disabled Comments on My Videos - YouTube Banned Comments?,2019-03-08 19:38:06+00:00,19,3,Friday,630698,16966,1386.0,hd,"['Youtube disables comments', 'youtube comments', 'youtube bans comments', 'disabled comments']",4
5ZhB6Rx9BjI,Winter Storms Crush My Off Grid Homestead,2023-12-02 12:00:06+00:00,23,12,Saturday,7483358,173255,1985.0,hd,"['Homestead', 'cabin', 'off-grid', 'off grid cabin', 'off grid homestead', 'abandoned homestead', 'abandoned cabin', 'exploring abandoned houses', 'treasure', 'storage unit', 'storage unit treasure', 'remote homestead', 'remote cabin', 'Alaska', 'rural alaska', 'homestead alaska', 'off grid homestead in Alaska', 'camping in Alaska', 'treasure hunting', 'buying homestead', 'Winter', 'Deep Snow', 'Cold Weather', 'Winter Storms', 'Camping in Winter', 'Winter Camping', 'Winter Camping in Off Grid Cabin']",27
tKKF-MJ-xvQ,5 Days Fishing & Camping in Alaska - Cooking What We Catch,2023-08-19 11:00:49+00:00,23,8,Saturday,7890692,100466,1852.0,hd,"['Fishing', 'camping', 'catch and cook', 'camp catch cook', 'catch clean cook', 'how to catch salmon', 'salmon fishing', 'camping in Alaska', 'fishing in Alaska', 'silver salmon', 'silver salmon fishing', 'cooking salmon', 'Wilderness camping', 'back country camping', 'self guided charters in Alaska', 'Alaska fishing charter', 'Fishing talkeetna', 'fishing susitna', 'Alaska vacation', 'traveling to Alaska', 'things to do in Alaska', 'Camp and fishing', 'Alaska travel', 'Alaska Vacation', 'Alaska adventure']",25
FtdIcmgfy_w,HOT ROCKS in my Bushcraft Cot - Winter Camping in Alaska with a Survival Shelter,2023-01-14 12:00:08+00:00,23,1,Saturday,13279887,241458,1383.0,hd,"['Camping', 'Survival', 'bushcraft', 'adventure', 'Alaska', 'cooking', 'bushcraft cot', 'survival shelter', 'not tent camping', 'winter camping', 'cold weather camping', 'camping Alaska', 'remote camping', 'backcountry camping', 'camping in snow', 'campfire cooking', 'camping hacks', 'camping tricks', 'staying warm camping', 'hot rocks', 'cold weather camping hacks', 'survival camping tricks', 'survival camping tips', 'snowdog', 'Alaska adventure', 'bushcraft camping', 'camping ASMR', 'camping videos']",28
FMhUFthG4bU,8 Simple Rocket Stoves - How to Make Simple Camping & Survival Stoves,2020-02-29 12:00:02+00:00,20,2,Saturday,2901093,56536,967.0,hd,"['Rocket stove', 'stove', 'wood burning stove', 'how to make rocket stove', 'simple rocket stove', 'camping stove', 'survival stove', 'homestead', 'camping', 'survival camping', 'metal rocket stove', 'wood rocket stove', 'Swedish torch', 'Dakota Fire Hole', 'Kelly kettle', 'DIY rocket stove', 'DIY stove', 'How to make stove', 'homemade rocket stove', 'easy rocket stove', 'how to build a rocket stove', 'building a rocket stove', 'Using a rocket stove']",23
nNU9k7-RRqs,Extreme Claustrophobia Camping & Cave Adventure,2021-03-27 11:00:11+00:00,21,3,Saturday,5802612,40094,1322.0,hd,"['Caving', 'Clastrophobia', 'extreme caving', 'exploring caves', 'spelunking', 'Caves', 'Camping', 'camping adventures', 'fun adventures in West Virginia', 'Fun Adventures Virginia', 'Camping in cave', 'extreme camping', 'camping with kids', 'family camping']",14
tAFL1h5GKPw,Bearded Axe Restoration - NO Power tools,2018-02-10 13:44:18+00:00,18,2,Saturday,1997033,26279,1022.0,hd,"['Bearded axe', 'goosewing axe', 'Bearded axe restoration', 'axe restoration', 'ax restoration', 'restoring axe', 'bearded axe restoration', 'goosewing axe restoration', 'no power tools', 'hand tools', 'restore axe with hand tools', 'restore axe without powertools', 'axe sheath', 'axe handle', 'make an axe', 'make a bearded axe', 'make a goosewing axe', 'Slovanian axe', 'antique axe', 'vintage axe', 'old axe', 'old axe restoration']",22
TRqxTqL3pL0,Family Activity: Invading the Air & Space Museum for Tommy's Birthday,2019-12-14 12:32:29+00:00,19,12,Saturday,243080,3953,609.0,hd,"['VLOG', 'Air and Space', 'Air and Space museum', 'smithsonian', ""Tommy's birthday"", 'Naruto', 'naruto run', 'Outdoor Boys', 'activities', 'activity', 'family', 'family activity']",12
cho3DtrqN58,Camping in Bushcraft Survival Bunker  #camping #buschcraft #survival,2024-06-16 16:39:09+00:00,24,6,Sunday,381963,18377,59.0,hd,"['camping', 'survival', 'shelter', 'survival shelter', 'stealth camping', 'stealth shelter', 'bunker', 'underground bunker', 'winter camping', 'winter camping in bunker', 'winter camping stealth shelter', 'winter stealth camping', 'building a bunker', 'building a bunker by hand', 'primitive survival', 'primitive survival camping', 'winter survival', 'Digging a Primitive Survival Stealth Shelter by Hand', 'Winter Camping in Underground Bunker', 'camping with kids', 'family camping', 'extreme camping', 'cold weather camping']",23
rmjKOQVJSgw,Winter Camping in Alaska with No Tent or Bag #wintercamping #survivalskills #camping #alaska,2024-06-16 16:44:38+00:00,24,6,Sunday,1173453,72309,58.0,hd,"['Camping', 'survival', 'winter survival', 'cold weather survival', 'bushcraft', 'winter camping', 'camping in snow', 'survival camping', 'survival shelter', 'Winter survival shelter', 'solo camping', 'solo survival camping', 'hot to survive', 'survival skills', 'survival videos', 'camping videos', 'no tent camping', 'camping in survival shelter', 'bushcraft camping', 'bushcraft survival shelter', 'backcountry camping', 'hiking']",22
cHhoyPdjIng,"2 Day Florida Fishing Catch & Cook - Lobster, Lionfish & Snapper  Spearfishing Trip",2021-11-13 12:00:12+00:00,21,11,Saturday,590888,13807,1683.0,hd,"['Fishing', 'florida', 'spear fishing', 'spearfishing', 'florida fishing', 'florida spearfishing', 'fishing florida', 'lobster catch and cook', 'lionfish', 'spiny lobster', 'lionfish catch and cook', 'invasive catch and cook', 'invasive fish catch and cook', 'spear fishing florida', 'spearfishing florida keys', 'catch and cook lobster', 'catch and cook lionfish', 'catch and cook snapper', 'snapper fishing', 'sharks', 'free diving', 'scuba diving']",22
qT0kwEdp7vg,VLOG: Me and the boys take a trip to Cabelas. Just hanging with my crew,2017-07-01 11:13:24+00:00,17,7,Saturday,238905,2503,350.0,hd,,0
UPnMB6eFgak,"How to Tie the Bowline Knot 3 Ways (Standard, Flying bowline & One-handed bowline)",2019-07-03 11:17:31+00:00,19,7,Wednesday,63446,1977,425.0,hd,"['Knot', 'bowline knot', 'how to tie bowline', 'how to tie bowline knot', 'flying bowling', 'one handed bowline', 'one hand bowline knot', 'how to tie flying bowling knot', 'knot from moana', 'how to tie bowline knot three ways', 'tying bowling knot', 'knot tying tips', 'beginner knots', 'boyscout knots', 'boy scout knots']",15
wuGV4rwObKw,Bushcraft Bunkbed Winter Camping Trip (Building a Winter Survival Shelter),2023-01-28 12:00:41+00:00,23,1,Saturday,2339623,50146,1160.0,hd,"['Winter Camping', 'Camping', 'Bushcraft', 'survival', 'Bushcraft camping', 'bushcraft shelter', 'survival shelter', 'winter camping with no tent', 'Camping with kids', 'cold weather camping', 'camping in snow', 'Alaska', 'Camping in Alaska', 'Alaska camping', 'bushcraft project', 'survival camping']",16
4rGNZueNy9g,Dragon hunting with Sir Tommy and Sir Nathan,2017-12-27 12:44:36+00:00,17,12,Wednesday,68592,1011,266.0,hd,"['dragon hunting', 'hunting', 'snow', 'sir tommy', 'sir nathan', 'nathan and tommy', 'tommy and nathan', 'boys playing pretend', 'kids playing', 'kid videos']",10
AtyjyF89eFs,"3 Days Camping, Hunting & Fishing on Remote Island in Alaska",2024-07-06 11:00:11+00:00,24,7,Saturday,4608428,130272,1986.0,hd,"['Alaska', 'Camping', 'Hunting', 'Fishing', 'Abandoned Places', 'Abandoned Military bases', 'Camping in Abandoned', 'Camping Alaska', 'Exploring Alaska', 'Alaska travel', 'Fishing Alaska', 'Hunting rabbits', 'rabbit catch and cook', 'surf fishing Alaska', 'hunting rabbits', 'rabbit hunting', 'Camping catch and cook', 'Shipwrecks', 'Unique Alaska places', 'things to do in Alaska', 'Exploring abandoned buildings', 'bird research', 'middleton Island']",23
eKlJfCBnMyU,Creepy Toy Prank - Scaring my 3 year old.,2018-03-21 18:37:45+00:00,18,3,Wednesday,114563,1754,130.0,hd,"['Prank', 'pranking', 'fiesty pets', 'creepy toy', 'creepy prank', 'toy prank', 'pranking kids', 'pranking toddler', 'pranking 3 year old', 'scaring', 'scaring kids', 'scaring my kid', 'funny prank video']",13
ilH2DiokpGU,"Survival food TASTE TEST - MRE, freeze dried food and Emergency prep food",2018-07-07 10:25:19+00:00,18,7,Saturday,1054081,11489,1386.0,hd,"['Survival food', 'survival food taste test', 'taste test', 'survival food review', 'MRE', 'MRE taste test', 'Freeze dried food', 'Emergency prep', 'survival', 'MRE review', 'Freeze dried food taste tests', 'Survival kits', 'Food storage', 'family emergency preparedness', 'Freeze dried cod', 'pork brains', 'dehydrated food', 'dehydrate food review', 'camping food review', 'camping food taste test']",20
pKcGhXQ7dh0,Battle Axe Restoration - Crazy Bulgarian Bearded Axe,2018-08-04 14:15:00+00:00,18,8,Saturday,743440,9047,768.0,hd,"['Axe', 'axe restoration', 'battle axe', 'bulgarian axe', 'bearded axe', 'axe restoration video', 'how to restore axe', 'how to mount an axe head', 'repairing axe', 'antique axe', 'crazy axe', 'rare axe', 'war axe', 'battle axe restoration', 'bulgarian bearded axe', 'repairing battle axe', 'making a battle axe']",17
G1uN6FMkZzc,Casting Aluminum Play Button Belt Buckles from Polished Aluminum Foil Balls & GIVEAWAY!,2018-05-05 11:07:13+00:00,18,5,Saturday,574900,10381,899.0,hd,"['Casting Aluminum', 'Silver play button', 'play button', 'making a belt buckle', 'casting a belt buckle', 'casting a play button', 'casting a silver play button', 'polished aluminum foil ball', 'aluminum foil ball', 'polished aluminum', 'Silver play button belt buckle', 'making a silver play button', 'Casting aluminium', 'Polished aluminium foil ball', 'giveaway', 'casting an aluminum belt buckle']",16
mmflqY3M050,How to Clean Up BARF Like a PRO. Parenting Hack,2019-03-27 01:54:57+00:00,19,3,Wednesday,61928,1110,102.0,hd,"['How to clean up', 'how to clean up barf', 'how to clean up sick', 'how to clean up vomit', 'parenting tips', 'parenting hacks', 'cleaning barf', 'cleaning sick', 'cleaning vomit', 'cleaning throw up']",10
